0,0.0005
0.00125,-0.002936
0.0025,-0.007697
0.00375,-0.012794
0.005,-0.017127
0.00625,-0.020206
0.0075,-0.020838
0.00875,-0.018932
0.01,-0.015496
0.01125,-0.010133
0.0125,-0.005107
0.01375,-0.001152
0.015,0.001744
0.01625,0.003436
0.0175,0.003824
0.01875,0.002519
0.02,0.000327
0.02125,-0.003007
0.0225,-0.00784
0.02375,-0.013039
0.025,-0.017464
0.02625,-0.02041
0.0275,-0.021389
0.02875,-0.019523
0.03,-0.015792
0.03125,-0.010276
0.0325,-0.005087
0.03375,-0.00108
0.035,0.002009
0.03625,0.004038
0.0375,0.004017
0.03875,0.002549
0.04,0.000133
0.04125,-0.003282
0.0425,-0.008094
0.04375,-0.013192
0.045,-0.017617
0.04625,-0.020471
0.0475,-0.02095
0.04875,-0.018973
0.05,-0.015567
0.05125,-0.010266
0.0525,-0.005158
0.05375,-0.001019
0.055,0.00209
0.05625,0.003813
0.0575,0.00416
0.05875,0.002682
0.06,0.000327
0.06125,-0.003201
0.0625,-0.007901
0.06375,-0.012988
0.065,-0.01725
0.06625,-0.020278
0.0675,-0.021154
0.06875,-0.019085
0.07,-0.015659
0.07125,-0.010378
0.0725,-0.005332
0.07375,-0.001274
0.075,0.001703
0.07625,0.00363
0.0775,0.00414
0.07875,0.002753
0.08,0.000286
0.08125,-0.003252
0.0825,-0.008033
0.08375,-0.01308
0.085,-0.017739
0.08625,-0.020451
0.0875,-0.02092
0.08875,-0.018901
0.09,-0.015374
0.09125,-0.010001
0.0925,-0.004852
0.09375,-0.000938
0.095,0.001836
0.09625,0.003671
0.0975,0.003977
0.09875,0.002723
0.1,0.000102
0.10125,-0.003435
0.1025,-0.008207
0.10375,-0.013243
0.105,-0.017576
0.10625,-0.0204
0.1075,-0.021134
0.10875,-0.019238
0.11,-0.015404
0.11125,-0.00995
0.1125,-0.004771
0.11375,-0.000978
0.115,0.001958
0.11625,0.003762
0.1175,0.003783
0.11875,0.002335
0.12,-5.1e-05
0.12125,-0.003344
0.1225,-0.008003
0.12375,-0.013019
0.125,-0.017606
0.12625,-0.020502
0.1275,-0.020981
0.12875,-0.018891
0.13,-0.015353
0.13125,-0.010215
0.1325,-0.004944
0.13375,-0.001019
0.135,0.001672
0.13625,0.003416
