0,-0.012438
0.00125,-0.015421
0.0025,-0.018827
0.00375,-0.02264
0.005,-0.026278
0.00625,-0.028854
0.0075,-0.029641
0.00875,-0.028439
0.01,-0.025639
0.01125,-0.021988
0.0125,-0.018259
0.01375,-0.015008
0.015,-0.012528
0.01625,-0.010935
0.0175,-0.01029
0.01875,-0.010665
0.02,-0.012119
0.02125,-0.014621
0.0225,-0.017953
0.02375,-0.021658
0.025,-0.025076
0.02625,-0.027486
0.0275,-0.028314
0.02875,-0.027341
0.03,-0.024789
0.03125,-0.021247
0.0325,-0.01746
0.03375,-0.014089
0.035,-0.011566
0.03625,-0.010075
0.0375,-0.009647
0.03875,-0.010262
0.04,-0.011881
0.04125,-0.01439
0.0425,-0.017519
0.04375,-0.020806
0.045,-0.023661
0.04625,-0.025526
0.0475,-0.026033
0.04875,-0.025113
0.05,-0.022979
0.05125,-0.020044
0.0525,-0.016807
0.05375,-0.013761
0.055,-0.011326
0.05625,-0.009797
0.0575,-0.009317
0.05875,-0.009874
0.06,-0.011351
0.06125,-0.013572
0.0625,-0.016305
0.06375,-0.019228
0.065,-0.021897
0.06625,-0.023802
0.0675,-0.024515
0.06875,-0.023867
0.07,-0.022021
0.07125,-0.019399
0.0725,-0.016506
0.07375,-0.013778
0.075,-0.011529
0.07625,-0.009981
0.0775,-0.009309
0.07875,-0.009627
0.08,-0.010943
0.08125,-0.01311
0.0825,-0.015819
0.08375,-0.018638
0.085,-0.021069
0.08625,-0.022646
0.0875,-0.023051
0.08875,-0.022224
0.09,-0.020383
0.09125,-0.01794
0.0925,-0.015346
0.09375,-0.012964
0.095,-0.011046
0.09625,-0.009772
0.0975,-0.009295
0.09875,-0.009708
0.1,-0.01099
0.10125,-0.012966
0.1025,-0.015346
0.10375,-0.017788
0.105,-0.019935
0.10625,-0.021434
0.1075,-0.021975
0.10875,-0.021383
0.11,-0.019722
0.11125,-0.017332
0.1125,-0.014729
0.11375,-0.012419
0.115,-0.010739
0.11625,-0.0098
0.1175,-0.009565
0.11875,-0.00996
0.12,-0.010945
0.12125,-0.012491
0.1225,-0.014502
0.12375,-0.01673
0.125,-0.018784
0.12625,-0.020225
0.1275,-0.020721
0.12875,-0.02017
0.13,-0.018734
0.13125,-0.016753
0.1325,-0.014615
0.13375,-0.012642
0.135,-0.011053
0.13625,-0.009984
0.1375,-0.009524
0.13875,-0.009735
0.14,-0.010636
0.14125,-0.012171
0.1425,-0.014168
0.14375,-0.016332
0.145,-0.018274
0.14625,-0.019593
0.1475,-0.020001
0.14875,-0.019417
0.15,-0.017999
0.15125,-0.016077
0.1525,-0.014029
0.15375,-0.012175
0.155,-0.010726
0.15625,-0.009802
0.1575,-0.009468
0.15875,-0.009762
0.16,-0.010682
0.16125,-0.012155
0.1625,-0.01401
0.16375,-0.015987
0.165,-0.017763
0.16625,-0.019022
0.1675,-0.019526
0.16875,-0.019175
0.17,-0.018038
0.17125,-0.016332
0.1725,-0.01437
0.17375,-0.012482
0.175,-0.010947
0.17625,-0.009962
0.1775,-0.009642
0.17875,-0.01002
0.18,-0.011045
0.18125,-0.012573
0.1825,-0.014365
0.18375,-0.016127
0.185,-0.017571
0.18625,-0.018477
0.1875,-0.018716
0.18875,-0.018255
0.19,-0.017166
0.19125,-0.015624
0.1925,-0.013903
0.19375,-0.012311
0.195,-0.011096
0.19625,-0.010382
0.1975,-0.010178
0.19875,-0.010456
0.2,-0.01121
0.20125,-0.012437
0.2025,-0.014041
0.20375,-0.015766
0.205,-0.017232
0.20625,-0.018088
0.2075,-0.018173
0.20875,-0.017562
0.21,-0.016484
0.21125,-0.015179
0.2125,-0.013803
0.21375,-0.012448
0.215,-0.01122
0.21625,-0.010285
0.2175,-0.009842
0.21875,-0.010026
0.22,-0.01084
0.22125,-0.012137
0.2225,-0.013683
0.22375,-0.015223
0.225,-0.01653
0.22625,-0.017419
0.2275,-0.017742
0.22875,-0.017419
0.23,-0.016475
0.23125,-0.015073
0.2325,-0.013485
0.23375,-0.012006
0.235,-0.01086
0.23625,-0.010167
0.2375,-0.009958
0.23875,-0.010233
0.24,-0.010971
0.24125,-0.012112
0.2425,-0.013514
0.24375,-0.014956
0.245,-0.01619
0.24625,-0.017006
0.2475,-0.017275
0.24875,-0.016958
0.25,-0.016109
0.25125,-0.014874
0.2525,-0.013478
0.25375,-0.012182
0.255,-0.011208
0.25625,-0.010681
0.2575,-0.01062
0.25875,-0.010977
0.26,-0.011685
0.26125,-0.012667
0.2625,-0.013822
0.26375,-0.015002
0.265,-0.016024
0.26625,-0.016714
0.2675,-0.016948
0.26875,-0.016677
0.27,-0.015929
0.27125,-0.014809
0.2725,-0.013489
0.27375,-0.012183
0.275,-0.011106
0.27625,-0.010423
0.2775,-0.010214
0.27875,-0.010484
0.28,-0.011172
0.28125,-0.012177
0.2825,-0.013352
0.28375,-0.014515
0.285,-0.015479
0.28625,-0.016094
0.2875,-0.016284
0.28875,-0.01604
0.29,-0.015404
0.29125,-0.01446
0.2925,-0.01334
0.29375,-0.012238
0.295,-0.011365
0.29625,-0.010881
0.2975,-0.010829
0.29875,-0.011144
0.3,-0.011725
0.30125,-0.012502
0.3025,-0.013433
0.30375,-0.014443
0.305,-0.015361
0.30625,-0.015961
0.3075,-0.016078
0.30875,-0.015709
0.31,-0.015009
0.31125,-0.014176
0.3125,-0.013333
0.31375,-0.012512
0.315,-0.011738
0.31625,-0.011122
0.3175,-0.01084
0.31875,-0.011026
0.32,-0.011655
0.32125,-0.012547
0.3225,-0.01348
0.32375,-0.014315
0.325,-0.015017
0.32625,-0.015581
0.3275,-0.01594
0.32875,-0.015964
0.33,-0.015551
0.33125,-0.014725
0.3325,-0.013655
0.33375,-0.01258
0.335,-0.011705
0.33625,-0.011143
0.3375,-0.010924
0.33875,-0.011042
0.34,-0.011478
0.34125,-0.012195
0.3425,-0.013113
0.34375,-0.014095
0.345,-0.01496
0.34625,-0.015528
0.3475,-0.015675
0.34875,-0.015377
0.35,-0.014727
0.35125,-0.013894
0.3525,-0.013057
0.35375,-0.012341
0.355,-0.011798
0.35625,-0.011446
0.3575,-0.011326
0.35875,-0.01151
0.36,-0.012053
0.36125,-0.012912
0.3625,-0.013912
0.36375,-0.014809
0.365,-0.015394
0.36625,-0.015589
0.3675,-0.015441
0.36875,-0.015053
0.37,-0.014509
0.37125,-0.013864
0.3725,-0.013176
0.37375,-0.012549
0.375,-0.012108
0.37625,-0.011934
0.3775,-0.012019
0.37875,-0.012282
0.38,-0.012636
0.38125,-0.013046
0.3825,-0.013524
0.38375,-0.014067
0.385,-0.014596
0.38625,-0.014977
0.3875,-0.015087
0.38875,-0.014901
0.39,-0.014499
0.39125,-0.014008
0.3925,-0.013517
0.39375,-0.013045
0.395,-0.012593
0.39625,-0.01221
0.3975,-0.012013
0.39875,-0.012119
0.4,-0.01255
0.40125,-0.013191
0.4025,-0.013848
0.40375,-0.014353
0.405,-0.014639
0.40625,-0.014718
0.4075,-0.014609
0.40875,-0.014292
0.41,-0.013741
0.41125,-0.012997
0.4125,-0.012207
0.41375,-0.011571
0.415,-0.011227
0.41625,-0.011179
0.4175,-0.011315
0.41875,-0.011521
0.42,-0.011767
0.42125,-0.012103
0.4225,-0.01256
0.42375,-0.013067
0.425,-0.013459
0.42625,-0.013589
0.4275,-0.013431
0.42875,-0.013091
0.43,-0.012688
0.43125,-0.012256
0.4325,-0.011741
0.43375,-0.01111
0.435,-0.010459
0.43625,-0.009988
0.4375,-0.009868
0.43875,-0.010105
0.44,-0.01054
0.44125,-0.010985
0.4425,-0.011353
0.44375,-0.011676
0.445,-0.011996
0.44625,-0.012262
0.4475,-0.012342
0.44875,-0.012135
0.45,-0.011671
0.45125,-0.011101
0.4525,-0.010593
0.45375,-0.01023
0.455,-0.010003
0.45625,-0.009874
0.4575,-0.009838
0.45875,-0.009924
0.46,-0.010157
0.46125,-0.010513
0.4625,-0.010929
0.46375,-0.011323
0.465,-0.011623
0.46625,-0.011769
0.4675,-0.011721
0.46875,-0.011481
0.47,-0.011108
0.47125,-0.010702
0.4725,-0.010356
0.47375,-0.010118
0.475,-0.00999
0.47625,-0.009963
0.4775,-0.010057
0.47875,-0.010309
0.48,-0.010733
0.48125,-0.011277
0.4825,-0.011848
0.48375,-0.012367
0.485,-0.012823
0.48625,-0.013246
0.4875,-0.013646
0.48875,-0.013962
0.49,-0.014086
0.49125,-0.013951
0.4925,-0.013592
0.49375,-0.013141
0.495,-0.012746
0.49625,-0.012504
0.4975,-0.012455
0.49875,-0.012619
0.5,-0.01302
0.50125,-0.013645
0.5025,-0.0144
0.50375,-0.0151
0.505,-0.015555
0.50625,-0.015671
0.5075,-0.015497
0.50875,-0.015172
0.51,-0.014821
0.51125,-0.0145
0.5125,-0.014209
0.51375,-0.013941
0.515,-0.013721
0.51625,-0.013586
0.5175,-0.013559
0.51875,-0.013645
0.52,-0.013851
0.52125,-0.01419
0.5225,-0.014657
0.52375,-0.015186
0.525,-0.015649
0.52625,-0.015911
0.5275,-0.015902
0.52875,-0.015652
0.53,-0.015256
0.53125,-0.014814
0.5325,-0.014391
0.53375,-0.014028
0.535,-0.013777
0.53625,-0.013694
0.5375,-0.013813
0.53875,-0.014112
0.54,-0.01452
0.54125,-0.014957
0.5425,-0.015369
0.54375,-0.015735
0.545,-0.016039
0.54625,-0.016246
0.5475,-0.016308
0.54875,-0.016202
0.55,-0.01594
0.55125,-0.015576
0.5525,-0.015175
0.55375,-0.014807
0.555,-0.014541
0.55625,-0.014439
0.5575,-0.014536
0.55875,-0.014812
0.56,-0.015185
0.56125,-0.015552
0.5625,-0.015838
0.56375,-0.01603
0.565,-0.016155
0.56625,-0.01623
0.5675,-0.01623
0.56875,-0.016106
0.57,-0.01584
0.57125,-0.015476
0.5725,-0.01511
0.57375,-0.014829
0.575,-0.014674
0.57625,-0.014634
0.5775,-0.014672
0.57875,-0.014746
0.58,-0.01481
0.58125,-0.014828
0.5825,-0.01479
0.58375,-0.014737
0.585,-0.01473
0.58625,-0.014782
0.5875,-0.014789
0.58875,-0.014552
0.59,-0.013886
0.59125,-0.012747
0.5925,-0.01128
0.59375,-0.009726
0.595,-0.008283
0.59625,-0.007007
0.5975,-0.005825
0.59875,-0.004619
0.6,-0.003299
0.60125,-0.001805
0.6025,-7.1e-05
0.60375,0.001979
0.605,0.004397
0.60625,0.007152
0.6075,0.010114
0.60875,0.013112
0.61,0.016011
0.61125,0.018753
0.6125,0.021327
0.61375,0.023704
0.615,0.025791
0.61625,0.027436
0.6175,0.02846
0.61875,0.028693
0.62,0.027988
0.62125,0.026237
0.6225,0.023408
0.62375,0.019579
0.625,0.014937
0.62625,0.009729
0.6275,0.004199
0.62875,-0.001446
0.63,-0.00701
0.63125,-0.012254
0.6325,-0.016891
0.63375,-0.020643
0.635,-0.023355
0.63625,-0.025068
0.6375,-0.02601
0.63875,-0.026506
0.64,-0.026864
0.64125,-0.027304
0.6425,-0.027939
0.64375,-0.028788
0.645,-0.029787
0.64625,-0.030791
0.6475,-0.031613
0.64875,-0.032088
0.65,-0.032144
0.65125,-0.031829
0.6525,-0.031269
0.65375,-0.030587
0.655,-0.02985
0.65625,-0.029073
0.6575,-0.028258
0.65875,-0.027431
0.66,-0.026637
0.66125,-0.025913
0.6625,-0.025265
0.66375,-0.024671
0.665,-0.02409
0.66625,-0.023471
0.6675,-0.02277
0.66875,-0.021961
0.67,-0.02106
0.67125,-0.020117
0.6725,-0.019193
0.67375,-0.018334
0.675,-0.017563
0.67625,-0.016906
0.6775,-0.016404
0.67875,-0.016101
0.68,-0.015997
0.68125,-0.016023
0.6825,-0.016061
0.68375,-0.016003
0.685,-0.015802
0.68625,-0.015479
0.6875,-0.015096
0.68875,-0.014712
0.69,-0.014366
0.69125,-0.014071
0.6925,-0.013832
0.69375,-0.013638
0.695,-0.013477
0.69625,-0.013345
0.6975,-0.013259
0.69875,-0.013254
0.7,-0.013355
0.70125,-0.01355
0.7025,-0.013789
0.70375,-0.014001
0.705,-0.014129
0.70625,-0.014143
0.7075,-0.014032
0.70875,-0.013802
0.71,-0.013477
0.71125,-0.01311
0.7125,-0.012787
0.71375,-0.012592
0.715,-0.012564
0.71625,-0.012667
0.7175,-0.012811
0.71875,-0.01291
0.72,-0.012933
0.72125,-0.012914
0.7225,-0.012921
0.72375,-0.012989
0.725,-0.013094
0.72625,-0.013161
0.7275,-0.013122
0.72875,-0.012963
0.73,-0.012729
0.73125,-0.012489
0.7325,-0.012289
0.73375,-0.012136
0.735,-0.012015
0.73625,-0.011941
0.7375,-0.011955
0.73875,-0.012099
0.74,-0.012355
0.74125,-0.012636
0.7425,-0.012836
0.74375,-0.012909
0.745,-0.012899
0.74625,-0.012898
0.7475,-0.012948
0.74875,-0.012991
0.75,-0.012911
0.75125,-0.01264
0.7525,-0.012236
0.75375,-0.011853
0.755,-0.011641
0.75625,-0.011644
0.7575,-0.01179
0.75875,-0.011964
0.76,-0.012093
0.76125,-0.012169
