          1.395	  0.247	 -0.278	  0.058	  0.185	 -0.165	  0.298	 -0.084	 -0.182	  0.685	 -5.088	 -5.173	 -5.115	 -4.666	 -4.705	 -4.569	 -4.526	 -4.756	 -4.641	 -0.017	  0.001	  0.015	  0.018	 -0.028	 -0.036	 -0.037	 -0.053	 -0.040	  0.009	  0.023	  0.026	  0.027	 -0.010	 -0.019	 -0.023	 -0.031	 -0.021	  0.009
          1.396	  0.268	 -0.258	  0.061	  0.176	 -0.161	  0.304	 -0.086	 -0.198	  0.698	 -5.259	 -5.360	 -5.280	 -4.598	 -4.876	 -4.715	 -4.712	 -4.944	 -4.776	 -0.019	  0.003	  0.020	  0.021	 -0.026	 -0.036	 -0.040	 -0.054	 -0.041	  0.001	  0.019	  0.023	  0.023	 -0.014	 -0.024	 -0.029	 -0.038	 -0.028	  0.007
          1.397	  0.237	 -0.276	  0.072	  0.183	 -0.160	  0.298	 -0.083	 -0.180	  0.688	 -5.194	 -5.267	 -5.204	 -4.372	 -4.800	 -4.624	 -4.638	 -4.851	 -4.683	 -0.022	  0.004	  0.024	  0.023	 -0.023	 -0.036	 -0.044	 -0.055	 -0.043	 -0.008	  0.014	  0.017	  0.018	 -0.019	 -0.029	 -0.037	 -0.047	 -0.036	  0.006
          1.399	  0.178	 -0.316	  0.080	  0.197	 -0.150	  0.284	 -0.078	 -0.146	  0.666	 -4.959	 -4.986	 -4.962	 -3.941	 -4.551	 -4.372	 -4.383	 -4.564	 -4.440	 -0.024	  0.005	  0.027	  0.023	 -0.021	 -0.035	 -0.046	 -0.056	 -0.045	 -0.015	  0.008	  0.012	  0.015	 -0.023	 -0.033	 -0.042	 -0.052	 -0.041	  0.005
          1.400	  0.098	 -0.385	  0.084	  0.231	 -0.145	  0.265	 -0.065	 -0.090	  0.625	 -4.566	 -4.515	 -4.557	 -3.295	 -4.129	 -3.954	 -3.960	 -4.090	 -4.040	 -0.023	  0.007	  0.029	  0.023	 -0.020	 -0.033	 -0.047	 -0.055	 -0.045	 -0.016	  0.006	  0.011	  0.015	 -0.023	 -0.033	 -0.043	 -0.053	 -0.041	  0.004
          1.401	 -0.023	 -0.481	  0.091	  0.282	 -0.139	  0.238	 -0.046	 -0.010	  0.568	 -3.947	 -3.783	 -3.925	 -2.409	 -3.465	 -3.306	 -3.297	 -3.354	 -3.412	 -0.022	  0.007	  0.030	  0.023	 -0.021	 -0.032	 -0.044	 -0.052	 -0.043	 -0.013	  0.008	  0.014	  0.020	 -0.020	 -0.028	 -0.038	 -0.047	 -0.036	  0.003
          1.403	 -0.168	 -0.598	  0.100	  0.339	 -0.132	  0.205	 -0.023	  0.088	  0.503	 -3.169	 -2.874	 -3.134	 -1.431	 -2.646	 -2.510	 -2.457	 -2.439	 -2.648	 -0.022	  0.006	  0.029	  0.023	 -0.022	 -0.030	 -0.039	 -0.047	 -0.040	 -0.008	  0.014	  0.019	  0.027	 -0.015	 -0.022	 -0.030	 -0.038	 -0.027	  0.003
          1.404	 -0.300	 -0.706	  0.102	  0.394	 -0.124	  0.175	 -0.002	  0.178	  0.441	 -2.388	 -1.972	 -2.350	 -0.628	 -1.831	 -1.728	 -1.615	 -1.529	 -1.902	 -0.023	  0.002	  0.027	  0.022	 -0.022	 -0.028	 -0.034	 -0.040	 -0.036	 -0.004	  0.019	  0.022	  0.031	 -0.010	 -0.017	 -0.022	 -0.028	 -0.019	  0.003
          1.405	 -0.394	 -0.795	  0.097	  0.434	 -0.116	  0.157	  0.014	  0.242	  0.398	 -1.766	 -1.259	 -1.728	 -0.182	 -1.187	 -1.119	 -0.940	 -0.813	 -1.324	 -0.024	 -0.001	  0.024	  0.020	 -0.023	 -0.025	 -0.028	 -0.034	 -0.030	 -0.003	  0.021	  0.021	  0.033	 -0.009	 -0.013	 -0.013	 -0.019	 -0.013	  0.003
          1.406	 -0.434	 -0.833	  0.089	  0.451	 -0.117	  0.151	  0.019	  0.271	  0.379	 -1.426	 -0.886	 -1.401	 -0.142	 -0.843	 -0.816	 -0.571	 -0.436	 -1.037	 -0.024	 -0.002	  0.022	  0.015	 -0.022	 -0.022	 -0.021	 -0.028	 -0.024	 -0.003	  0.020	  0.019	  0.031	 -0.009	 -0.010	 -0.006	 -0.013	 -0.008	  0.003
          1.407	 -0.391	 -0.803	  0.087	  0.438	 -0.122	  0.164	  0.020	  0.256	  0.394	 -1.500	 -0.997	 -1.493	 -0.637	 -0.935	 -0.931	 -0.645	 -0.542	 -1.157	 -0.021	 -0.000	  0.021	  0.010	 -0.022	 -0.019	 -0.015	 -0.024	 -0.020	 -0.002	  0.017	  0.016	  0.029	 -0.011	 -0.008	 -0.001	 -0.009	 -0.005	  0.003
          1.409	 -0.302	 -0.726	  0.081	  0.406	 -0.127	  0.187	  0.011	  0.204	  0.438	 -1.925	 -1.501	 -1.923	 -1.400	 -1.381	 -1.383	 -1.091	 -1.042	 -1.597	 -0.016	  0.003	  0.019	  0.007	 -0.021	 -0.017	 -0.011	 -0.021	 -0.018	 -0.000	  0.014	  0.016	  0.027	 -0.012	 -0.007	  0.001	 -0.008	 -0.004	  0.002
          1.410	 -0.161	 -0.615	  0.072	  0.350	 -0.131	  0.223	 -0.006	  0.116	  0.501	 -2.669	 -2.372	 -2.682	 -2.478	 -2.168	 -2.162	 -1.886	 -1.919	 -2.352	 -0.011	  0.004	  0.016	  0.005	 -0.019	 -0.016	 -0.011	 -0.021	 -0.019	  0.002	  0.011	  0.016	  0.027	 -0.012	 -0.007	 -0.001	 -0.010	 -0.006	  0.002
          1.411	 -0.006	 -0.499	  0.060	  0.292	 -0.136	  0.260	 -0.027	  0.020	  0.566	 -3.504	 -3.343	 -3.525	 -3.348	 -3.033	 -3.000	 -2.790	 -2.896	 -3.155	 -0.009	  0.003	  0.011	  0.007	 -0.015	 -0.016	 -0.014	 -0.024	 -0.022	  0.002	  0.009	  0.014	  0.026	 -0.012	 -0.010	 -0.007	 -0.016	 -0.012	  0.000
          1.413	  0.110	 -0.403	  0.053	  0.246	 -0.139	  0.288	 -0.046	 -0.061	  0.622	 -4.200	 -4.150	 -4.230	 -4.005	 -3.758	 -3.688	 -3.546	 -3.710	 -3.816	 -0.008	 -0.000	  0.007	  0.011	 -0.011	 -0.017	 -0.019	 -0.028	 -0.025	  0.000	  0.007	  0.010	  0.028	 -0.011	 -0.013	 -0.014	 -0.024	 -0.019	 -0.001
          1.414	  0.198	 -0.331	  0.049	  0.213	 -0.139	  0.306	 -0.062	 -0.124	  0.669	 -4.744	 -4.781	 -4.778	 -4.410	 -4.326	 -4.219	 -4.136	 -4.343	 -4.322	 -0.009	 -0.002	  0.005	  0.017	 -0.006	 -0.017	 -0.024	 -0.033	 -0.027	 -0.003	  0.004	  0.006	  0.031	 -0.008	 -0.014	 -0.022	 -0.032	 -0.025	 -0.003
          1.415	  0.256	 -0.275	  0.049	  0.190	 -0.139	  0.323	 -0.069	 -0.161	  0.700	 -5.114	 -5.207	 -5.147	 -4.687	 -4.707	 -4.571	 -4.538	 -4.767	 -4.657	 -0.009	 -0.001	  0.005	  0.024	 -0.002	 -0.016	 -0.025	 -0.036	 -0.028	 -0.006	  0.001	  0.003	  0.035	 -0.005	 -0.015	 -0.026	 -0.037	 -0.029	 -0.005
          1.416	  0.282	 -0.253	  0.054	  0.182	 -0.134	  0.331	 -0.064	 -0.177	  0.717	 -5.281	 -5.395	 -5.308	 -4.632	 -4.874	 -4.713	 -4.717	 -4.953	 -4.784	 -0.008	  0.003	  0.008	  0.030	  0.001	 -0.013	 -0.022	 -0.037	 -0.027	 -0.009	 -0.002	  0.002	  0.037	 -0.002	 -0.014	 -0.027	 -0.039	 -0.031	 -0.008
          1.417	  0.254	 -0.269	  0.060	  0.191	 -0.128	  0.328	 -0.053	 -0.157	  0.711	 -5.203	 -5.296	 -5.223	 -4.296	 -4.785	 -4.610	 -4.631	 -4.845	 -4.681	 -0.007	  0.008	  0.013	  0.034	  0.004	 -0.008	 -0.017	 -0.034	 -0.027	 -0.014	 -0.008	  0.001	  0.035	 -0.002	 -0.014	 -0.027	 -0.039	 -0.034	 -0.011
          1.419	  0.200	 -0.309	  0.068	  0.215	 -0.122	  0.321	 -0.039	 -0.114	  0.688	 -4.969	 -5.011	 -4.979	 -3.930	 -4.535	 -4.353	 -4.368	 -4.548	 -4.434	 -0.007	  0.013	  0.018	  0.037	  0.005	 -0.003	 -0.011	 -0.030	 -0.025	 -0.021	 -0.014	 -0.001	  0.029	 -0.006	 -0.016	 -0.028	 -0.039	 -0.038	 -0.015
          1.420	  0.112	 -0.369	  0.085	  0.245	 -0.122	  0.300	 -0.024	 -0.057	  0.650	 -4.581	 -4.545	 -4.573	 -3.346	 -4.116	 -3.943	 -3.944	 -4.074	 -4.039	 -0.008	  0.018	  0.025	  0.038	  0.006	  0.001	 -0.006	 -0.025	 -0.024	 -0.030	 -0.022	 -0.004	  0.023	 -0.011	 -0.019	 -0.029	 -0.040	 -0.042	 -0.018
          1.421	 -0.011	 -0.462	  0.094	  0.294	 -0.108	  0.276	 -0.001	  0.028	  0.595	 -3.975	 -3.826	 -3.945	 -2.374	 -3.464	 -3.297	 -3.287	 -3.347	 -3.419	 -0.009	  0.024	  0.032	  0.038	  0.006	  0.004	 -0.002	 -0.021	 -0.021	 -0.036	 -0.028	 -0.005	  0.020	 -0.015	 -0.021	 -0.029	 -0.040	 -0.044	 -0.022
          1.423	 -0.153	 -0.569	  0.111	  0.354	 -0.099	  0.244	  0.021	  0.121	  0.528	 -3.202	 -2.923	 -3.155	 -1.431	 -2.646	 -2.502	 -2.453	 -2.435	 -2.661	 -0.010	  0.032	  0.040	  0.038	  0.006	  0.005	  0.001	 -0.018	 -0.019	 -0.040	 -0.032	 -0.002	  0.018	 -0.017	 -0.020	 -0.027	 -0.038	 -0.043	 -0.025
          1.424	 -0.283	 -0.670	  0.122	  0.408	 -0.094	  0.213	  0.040	  0.206	  0.465	 -2.422	 -2.021	 -2.365	 -0.659	 -1.834	 -1.724	 -1.611	 -1.530	 -1.916	 -0.008	  0.039	  0.045	  0.036	  0.005	  0.005	  0.003	 -0.015	 -0.016	 -0.039	 -0.033	  0.003	  0.014	 -0.017	 -0.017	 -0.023	 -0.034	 -0.039	 -0.029
          1.425	 -0.376	 -0.747	  0.122	  0.444	 -0.093	  0.186	  0.044	  0.267	  0.416	 -1.802	 -1.317	 -1.745	 -0.208	 -1.195	 -1.126	 -0.945	 -0.825	 -1.347	 -0.005	  0.045	  0.048	  0.031	  0.003	  0.003	  0.003	 -0.014	 -0.015	 -0.037	 -0.033	  0.009	  0.004	 -0.016	 -0.016	 -0.020	 -0.031	 -0.035	 -0.032
          1.426	 -0.407	 -0.779	  0.115	  0.460	 -0.092	  0.177	  0.044	  0.292	  0.393	 -1.466	 -0.951	 -1.416	 -0.209	 -0.858	 -0.825	 -0.591	 -0.458	 -1.066	 -0.001	  0.049	  0.048	  0.025	  0.000	  0.002	  0.001	 -0.013	 -0.013	 -0.037	 -0.036	  0.011	 -0.014	 -0.018	 -0.018	 -0.022	 -0.032	 -0.035	 -0.035
          1.427	 -0.365	 -0.744	  0.116	  0.445	 -0.099	  0.186	  0.036	  0.268	  0.409	 -1.550	 -1.072	 -1.508	 -0.727	 -0.957	 -0.956	 -0.682	 -0.578	 -1.197	  0.003	  0.051	  0.049	  0.017	 -0.002	 -0.000	 -0.003	 -0.013	 -0.012	 -0.041	 -0.043	  0.009	 -0.033	 -0.024	 -0.026	 -0.029	 -0.038	 -0.038	 -0.037
          1.429	 -0.278	 -0.673	  0.111	  0.407	 -0.107	  0.208	  0.018	  0.213	  0.451	 -1.988	 -1.584	 -1.951	 -1.450	 -1.416	 -1.423	 -1.145	 -1.096	 -1.650	  0.006	  0.055	  0.051	  0.010	 -0.005	 -0.002	 -0.007	 -0.016	 -0.009	 -0.049	 -0.053	  0.001	 -0.049	 -0.033	 -0.036	 -0.041	 -0.049	 -0.045	 -0.039
          1.430	 -0.137	 -0.562	  0.111	  0.348	 -0.119	  0.239	 -0.003	  0.121	  0.517	 -2.741	 -2.461	 -2.718	 -2.615	 -2.210	 -2.213	 -1.948	 -1.980	 -2.406	  0.007	  0.059	  0.054	  0.006	 -0.006	 -0.003	 -0.010	 -0.019	 -0.006	 -0.058	 -0.063	 -0.006	 -0.057	 -0.043	 -0.045	 -0.053	 -0.060	 -0.051	 -0.040
          1.431	  0.010	 -0.433	  0.104	  0.288	 -0.128	  0.274	 -0.022	  0.024	  0.589	 -3.582	 -3.438	 -3.564	 -3.444	 -3.082	 -3.049	 -2.855	 -2.960	 -3.206	  0.006	  0.062	  0.056	  0.004	 -0.008	 -0.004	 -0.010	 -0.022	 -0.004	 -0.064	 -0.069	 -0.011	 -0.057	 -0.049	 -0.051	 -0.060	 -0.067	 -0.055	 -0.041
          1.433	  0.127	 -0.336	  0.104	  0.237	 -0.136	  0.300	 -0.032	 -0.050	  0.650	 -4.279	 -4.243	 -4.263	 -4.080	 -3.813	 -3.738	 -3.604	 -3.762	 -3.859	  0.005	  0.062	  0.056	  0.003	 -0.010	 -0.006	 -0.009	 -0.023	 -0.004	 -0.066	 -0.069	 -0.012	 -0.054	 -0.053	 -0.053	 -0.062	 -0.068	 -0.054	 -0.041
          1.434	  0.213	 -0.266	  0.102	  0.194	 -0.145	  0.322	 -0.046	 -0.108	  0.694	 -4.821	 -4.864	 -4.806	 -4.534	 -4.383	 -4.267	 -4.186	 -4.388	 -4.357	  0.003	  0.058	  0.054	 -0.000	 -0.014	 -0.008	 -0.009	 -0.022	 -0.006	 -0.064	 -0.064	 -0.010	 -0.052	 -0.054	 -0.053	 -0.059	 -0.065	 -0.051	 -0.041
          1.435	  0.267	 -0.227	  0.092	  0.160	 -0.153	  0.331	 -0.052	 -0.146	  0.725	 -5.174	 -5.275	 -5.165	 -4.774	 -4.764	 -4.615	 -4.572	 -4.800	 -4.678	  0.000	  0.050	  0.051	 -0.006	 -0.019	 -0.013	 -0.012	 -0.022	 -0.009	 -0.058	 -0.056	 -0.008	 -0.055	 -0.055	 -0.053	 -0.055	 -0.062	 -0.048	 -0.040
          1.436	  0.291	 -0.207	  0.094	  0.137	 -0.158	  0.329	 -0.054	 -0.157	  0.737	 -5.329	 -5.451	 -5.326	 -4.697	 -4.933	 -4.754	 -4.748	 -4.976	 -4.802	 -0.002	  0.043	  0.047	 -0.013	 -0.025	 -0.018	 -0.017	 -0.023	 -0.011	 -0.053	 -0.049	 -0.008	 -0.060	 -0.057	 -0.054	 -0.055	 -0.061	 -0.046	 -0.039
          1.438	  0.261	 -0.237	  0.091	  0.137	 -0.162	  0.317	 -0.056	 -0.141	  0.732	 -5.238	 -5.337	 -5.234	 -4.451	 -4.846	 -4.651	 -4.659	 -4.863	 -4.690	 -0.004	  0.038	  0.044	 -0.020	 -0.031	 -0.024	 -0.022	 -0.026	 -0.012	 -0.049	 -0.045	 -0.009	 -0.065	 -0.061	 -0.057	 -0.057	 -0.061	 -0.046	 -0.037
          1.439	  0.202	 -0.284	  0.094	  0.149	 -0.162	  0.297	 -0.052	 -0.111	  0.706	 -5.001	 -5.050	 -4.993	 -4.036	 -4.599	 -4.403	 -4.407	 -4.577	 -4.447	 -0.003	  0.035	  0.041	 -0.025	 -0.036	 -0.029	 -0.025	 -0.029	 -0.013	 -0.046	 -0.043	 -0.010	 -0.065	 -0.064	 -0.059	 -0.060	 -0.063	 -0.046	 -0.035
          1.440	  0.119	 -0.350	  0.097	  0.177	 -0.164	  0.273	 -0.039	 -0.059	  0.664	 -4.596	 -4.567	 -4.579	 -3.386	 -4.172	 -3.979	 -3.976	 -4.094	 -4.037	 -0.002	  0.034	  0.038	 -0.028	 -0.041	 -0.033	 -0.027	 -0.032	 -0.013	 -0.042	 -0.041	 -0.008	 -0.059	 -0.066	 -0.061	 -0.061	 -0.062	 -0.043	 -0.033
          1.441	  0.001	 -0.452	  0.101	  0.227	 -0.157	  0.239	 -0.025	  0.021	  0.605	 -3.975	 -3.834	 -3.942	 -2.463	 -3.510	 -3.331	 -3.314	 -3.357	 -3.408	  0.001	  0.033	  0.035	 -0.030	 -0.045	 -0.037	 -0.030	 -0.033	 -0.014	 -0.036	 -0.037	 -0.004	 -0.050	 -0.066	 -0.060	 -0.060	 -0.058	 -0.038	 -0.031
          1.442	 -0.139	 -0.566	  0.105	  0.284	 -0.150	  0.202	 -0.007	  0.112	  0.538	 -3.187	 -2.919	 -3.147	 -1.487	 -2.686	 -2.536	 -2.474	 -2.443	 -2.643	  0.003	  0.030	  0.032	 -0.031	 -0.047	 -0.040	 -0.032	 -0.033	 -0.015	 -0.030	 -0.032	 -0.000	 -0.040	 -0.063	 -0.059	 -0.057	 -0.054	 -0.033	 -0.029
          1.444	 -0.269	 -0.684	  0.102	  0.340	 -0.142	  0.169	  0.005	  0.193	  0.473	 -2.413	 -2.023	 -2.375	 -0.714	 -1.880	 -1.767	 -1.644	 -1.547	 -1.909	  0.003	  0.026	  0.029	 -0.032	 -0.046	 -0.042	 -0.034	 -0.033	 -0.014	 -0.026	 -0.028	 -0.000	 -0.033	 -0.060	 -0.058	 -0.055	 -0.051	 -0.030	 -0.028
          1.445	 -0.367	 -0.768	  0.098	  0.382	 -0.136	  0.146	  0.008	  0.252	  0.420	 -1.792	 -1.316	 -1.760	 -0.264	 -1.239	 -1.164	 -0.982	 -0.845	 -1.340	  0.003	  0.023	  0.024	 -0.030	 -0.044	 -0.041	 -0.034	 -0.032	 -0.011	 -0.024	 -0.027	 -0.004	 -0.032	 -0.059	 -0.057	 -0.054	 -0.051	 -0.029	 -0.026
          1.446	 -0.403	 -0.803	  0.090	  0.408	 -0.131	  0.141	  0.015	  0.278	  0.402	 -1.460	 -0.954	 -1.440	 -0.220	 -0.902	 -0.868	 -0.627	 -0.482	 -1.065	  0.004	  0.022	  0.020	 -0.028	 -0.040	 -0.038	 -0.032	 -0.030	 -0.008	 -0.024	 -0.029	 -0.007	 -0.035	 -0.058	 -0.056	 -0.054	 -0.051	 -0.030	 -0.025
          1.448	 -0.357	 -0.768	  0.083	  0.403	 -0.131	  0.157	  0.013	  0.259	  0.421	 -1.538	 -1.066	 -1.531	 -0.732	 -0.994	 -0.985	 -0.707	 -0.593	 -1.189	  0.006	  0.023	  0.015	 -0.025	 -0.037	 -0.035	 -0.029	 -0.028	 -0.006	 -0.023	 -0.030	 -0.009	 -0.040	 -0.057	 -0.054	 -0.052	 -0.050	 -0.029	 -0.024
          1.449	 -0.269	 -0.702	  0.073	  0.372	 -0.136	  0.179	  0.003	  0.205	  0.460	 -1.970	 -1.579	 -1.974	 -1.514	 -1.450	 -1.450	 -1.164	 -1.105	 -1.641	  0.010	  0.025	  0.012	 -0.024	 -0.037	 -0.033	 -0.027	 -0.026	 -0.006	 -0.019	 -0.031	 -0.007	 -0.044	 -0.056	 -0.051	 -0.048	 -0.047	 -0.026	 -0.023
          1.450	 -0.128	 -0.590	  0.065	  0.318	 -0.147	  0.212	 -0.020	  0.117	  0.519	 -2.712	 -2.447	 -2.729	 -2.577	 -2.234	 -2.228	 -1.954	 -1.978	 -2.390	  0.014	  0.026	  0.011	 -0.024	 -0.039	 -0.034	 -0.028	 -0.026	 -0.008	 -0.015	 -0.030	 -0.003	 -0.044	 -0.055	 -0.050	 -0.046	 -0.044	 -0.024	 -0.022
          1.451	  0.024	 -0.467	  0.063	  0.257	 -0.161	  0.245	 -0.040	  0.019	  0.586	 -3.550	 -3.419	 -3.571	 -3.453	 -3.105	 -3.067	 -2.857	 -2.954	 -3.191	  0.018	  0.027	  0.012	 -0.026	 -0.041	 -0.037	 -0.030	 -0.029	 -0.011	 -0.014	 -0.032	 -0.003	 -0.043	 -0.056	 -0.054	 -0.048	 -0.047	 -0.026	 -0.022
          1.452	  0.141	 -0.368	  0.062	  0.207	 -0.168	  0.269	 -0.056	 -0.061	  0.644	 -4.245	 -4.223	 -4.269	 -4.102	 -3.832	 -3.756	 -3.608	 -3.760	 -3.844	  0.018	  0.026	  0.013	 -0.026	 -0.043	 -0.041	 -0.033	 -0.035	 -0.014	 -0.018	 -0.035	 -0.006	 -0.042	 -0.062	 -0.061	 -0.054	 -0.055	 -0.033	 -0.023
          1.454	  0.228	 -0.296	  0.059	  0.169	 -0.171	  0.289	 -0.068	 -0.122	  0.689	 -4.789	 -4.854	 -4.817	 -4.514	 -4.404	 -4.290	 -4.194	 -4.394	 -4.353	  0.014	  0.024	  0.014	 -0.024	 -0.044	 -0.044	 -0.037	 -0.041	 -0.017	 -0.027	 -0.040	 -0.013	 -0.044	 -0.069	 -0.070	 -0.063	 -0.067	 -0.043	 -0.023
          1.455	  0.282	 -0.252	  0.059	  0.143	 -0.176	  0.301	 -0.074	 -0.164	  0.718	 -5.158	 -5.270	 -5.184	 -4.762	 -4.790	 -4.642	 -4.593	 -4.817	 -4.687	  0.008	  0.022	  0.016	 -0.021	 -0.046	 -0.046	 -0.040	 -0.046	 -0.021	 -0.034	 -0.042	 -0.018	 -0.046	 -0.075	 -0.077	 -0.070	 -0.076	 -0.052	 -0.024
          1.456	  0.292	 -0.233	  0.068	  0.133	 -0.178	  0.303	 -0.079	 -0.179	  0.729	 -5.323	 -5.450	 -5.341	 -4.733	 -4.958	 -4.785	 -4.769	 -4.999	 -4.814	  0.002	  0.020	  0.018	 -0.018	 -0.047	 -0.048	 -0.043	 -0.048	 -0.025	 -0.037	 -0.039	 -0.018	 -0.047	 -0.077	 -0.078	 -0.072	 -0.079	 -0.056	 -0.025
          1.458	  0.261	 -0.256	  0.066	  0.139	 -0.178	  0.294	 -0.077	 -0.162	  0.718	 -5.232	 -5.333	 -5.247	 -4.400	 -4.865	 -4.674	 -4.676	 -4.883	 -4.701	 -0.004	  0.018	  0.022	 -0.016	 -0.048	 -0.050	 -0.046	 -0.048	 -0.028	 -0.035	 -0.033	 -0.013	 -0.045	 -0.074	 -0.075	 -0.070	 -0.077	 -0.054	 -0.026
          1.459	  0.204	 -0.295	  0.079	  0.160	 -0.173	  0.278	 -0.069	 -0.121	  0.692	 -4.989	 -5.038	 -4.991	 -4.031	 -4.608	 -4.413	 -4.413	 -4.584	 -4.448	 -0.007	  0.016	  0.026	 -0.014	 -0.049	 -0.052	 -0.047	 -0.048	 -0.029	 -0.032	 -0.027	 -0.008	 -0.043	 -0.072	 -0.073	 -0.067	 -0.074	 -0.051	 -0.028
          1.460	  0.117	 -0.370	  0.090	  0.193	 -0.168	  0.254	 -0.053	 -0.067	  0.656	 -4.589	 -4.555	 -4.580	 -3.379	 -4.175	 -3.990	 -3.982	 -4.102	 -4.039	 -0.008	  0.015	  0.030	 -0.013	 -0.049	 -0.053	 -0.046	 -0.048	 -0.028	 -0.033	 -0.025	 -0.007	 -0.042	 -0.072	 -0.074	 -0.068	 -0.073	 -0.050	 -0.029
          1.461	 -0.009	 -0.469	  0.101	  0.245	 -0.159	  0.227	 -0.034	  0.010	  0.602	 -3.975	 -3.824	 -3.943	 -2.422	 -3.517	 -3.343	 -3.317	 -3.367	 -3.416	 -0.008	  0.016	  0.034	 -0.011	 -0.049	 -0.053	 -0.045	 -0.047	 -0.025	 -0.040	 -0.029	 -0.009	 -0.046	 -0.077	 -0.079	 -0.071	 -0.076	 -0.053	 -0.031
          1.462	 -0.150	 -0.577	  0.107	  0.305	 -0.150	  0.195	 -0.016	  0.105	  0.534	 -3.205	 -2.922	 -3.164	 -1.528	 -2.704	 -2.559	 -2.488	 -2.462	 -2.663	 -0.008	  0.020	  0.036	 -0.010	 -0.051	 -0.052	 -0.043	 -0.046	 -0.021	 -0.047	 -0.035	 -0.013	 -0.050	 -0.083	 -0.084	 -0.075	 -0.079	 -0.056	 -0.032
          1.464	 -0.283	 -0.683	  0.111	  0.361	 -0.147	  0.163	 -0.001	  0.189	  0.470	 -2.438	 -2.033	 -2.386	 -0.740	 -1.905	 -1.790	 -1.662	 -1.570	 -1.931	 -0.009	  0.024	  0.038	 -0.010	 -0.053	 -0.051	 -0.041	 -0.043	 -0.019	 -0.051	 -0.037	 -0.013	 -0.051	 -0.086	 -0.085	 -0.075	 -0.077	 -0.055	 -0.033
          1.465	 -0.375	 -0.760	  0.111	  0.403	 -0.143	  0.141	  0.010	  0.248	  0.420	 -1.820	 -1.329	 -1.767	 -0.243	 -1.264	 -1.187	 -0.998	 -0.863	 -1.360	 -0.010	  0.028	  0.039	 -0.010	 -0.056	 -0.050	 -0.040	 -0.041	 -0.018	 -0.049	 -0.034	 -0.008	 -0.048	 -0.083	 -0.080	 -0.070	 -0.071	 -0.050	 -0.034
          1.466	 -0.413	 -0.795	  0.112	  0.423	 -0.145	  0.137	  0.012	  0.274	  0.399	 -1.484	 -0.959	 -1.439	 -0.281	 -0.922	 -0.885	 -0.637	 -0.493	 -1.081	 -0.012	  0.028	  0.041	 -0.010	 -0.055	 -0.048	 -0.039	 -0.039	 -0.019	 -0.045	 -0.029	 -0.002	 -0.043	 -0.077	 -0.073	 -0.063	 -0.064	 -0.046	 -0.034
          1.468	 -0.382	 -0.764	  0.110	  0.419	 -0.140	  0.150	  0.006	  0.250	  0.410	 -1.570	 -1.075	 -1.535	 -0.737	 -1.016	 -1.008	 -0.722	 -0.615	 -1.213	 -0.015	  0.027	  0.042	 -0.008	 -0.051	 -0.045	 -0.037	 -0.039	 -0.021	 -0.044	 -0.026	 -0.001	 -0.040	 -0.072	 -0.068	 -0.059	 -0.063	 -0.046	 -0.034
          1.469	 -0.294	 -0.702	  0.101	  0.391	 -0.140	  0.177	 -0.004	  0.195	  0.444	 -2.008	 -1.586	 -1.983	 -1.495	 -1.472	 -1.472	 -1.183	 -1.134	 -1.674	 -0.019	  0.023	  0.043	 -0.004	 -0.044	 -0.041	 -0.035	 -0.040	 -0.023	 -0.049	 -0.028	 -0.007	 -0.040	 -0.071	 -0.069	 -0.062	 -0.068	 -0.053	 -0.034
          1.470	 -0.157	 -0.594	  0.093	  0.345	 -0.142	  0.213	 -0.021	  0.106	  0.508	 -2.770	 -2.469	 -2.759	 -2.619	 -2.267	 -2.262	 -1.993	 -2.023	 -2.440	 -0.023	  0.018	  0.042	  0.001	 -0.037	 -0.037	 -0.033	 -0.040	 -0.026	 -0.058	 -0.032	 -0.016	 -0.040	 -0.072	 -0.072	 -0.069	 -0.077	 -0.063	 -0.034
          1.471	 -0.020	 -0.476	  0.093	  0.285	 -0.148	  0.252	 -0.039	  0.012	  0.577	 -3.614	 -3.439	 -3.607	 -3.475	 -3.134	 -3.101	 -2.896	 -3.003	 -3.242	 -0.028	  0.013	  0.041	  0.006	 -0.031	 -0.034	 -0.033	 -0.041	 -0.028	 -0.065	 -0.034	 -0.024	 -0.035	 -0.073	 -0.075	 -0.075	 -0.084	 -0.070	 -0.033
          1.472	  0.093	 -0.388	  0.088	  0.240	 -0.151	  0.281	 -0.051	 -0.062	  0.634	 -4.303	 -4.234	 -4.300	 -4.061	 -3.851	 -3.775	 -3.638	 -3.799	 -3.890	 -0.031	  0.008	  0.040	  0.010	 -0.030	 -0.034	 -0.034	 -0.041	 -0.030	 -0.066	 -0.030	 -0.025	 -0.027	 -0.071	 -0.074	 -0.077	 -0.085	 -0.071	 -0.031
          1.474	  0.182	 -0.311	  0.087	  0.206	 -0.157	  0.302	 -0.065	 -0.119	  0.680	 -4.834	 -4.845	 -4.834	 -4.519	 -4.408	 -4.292	 -4.211	 -4.413	 -4.382	 -0.034	  0.004	  0.040	  0.010	 -0.033	 -0.037	 -0.037	 -0.043	 -0.032	 -0.061	 -0.023	 -0.021	 -0.019	 -0.067	 -0.069	 -0.074	 -0.082	 -0.067	 -0.030
